ID_TERRITORIO_PROTECAO;TIPO_TERRITORIO;NOME_TERRITORIO_PROTECAO;GEOMETRIA
539;CRAS;CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL SANTA ROSA;MULTIPOLYGON (((610842.73 7802800.8, 610825.71 7802872.18, 610806.75 7802950.73, 610783.19 7802931.9, 610655.5 7802851.22, 610611.92 7802914.83, 610618.55 7802917.38, 610745.51 7803002.62, 610752.14 7803003.26, 610711.8 7803157.9, 610578.74 7803072.37, 610539.9 7803133.23, 610434.87 7803068.7, 610426.0 7803063.23, 610341.39 7803007.04, 610267.32 7802961.16, 610185.42 7802905.13, 610128.04 7802916.26, 610090.96 7802924.57, 609993.43 7802941.04, 609939.46 7802951.19, 609924.86 7802956.27, 609919.13 7802941.04, 609893.83 7802852.29, 609884.28 7802827.25, 609878.56 7802808.19, 609874.12 7802790.42, 609873.48 7802777.72, 609876.66 7802761.2, 609887.45 7802740.25, 609930.64 7802669.75, 609936.99 7802663.4, 609948.55 7802649.39, 609959.97 7802632.89, 609970.77 7802618.91, 609977.75 7802608.11, 609981.56 7802587.8, 609984.1 7802557.31, 609963.78 7802575.1, 609940.93 7802589.71, 609905.69 7802610.34, 609871.08 7802551.39, 609817.9 7802485.72, 609811.94 7802488.97, 609736.6 7802554.46, 609728.95 7802561.28, 609650.89 7802630.94, 609574.74 7802698.37, 609570.19 7802702.34, 609576.43 7802710.48, 609582.13 7802724.46, 609587.86 7802735.89, 609597.67 7802747.89, 609662.61 7802731.44, 609673.7 7802731.37, 609752.57 7802707.95, 609743.7 7802725.74, 609741.16 7802735.9, 609741.16 7802749.86, 609740.53 7802812.09, 609740.53 7802843.84, 609734.81 7802871.79, 609711.96 7802891.48, 609666.61 7802940.15, 609603.37 7803004.5, 609591.86 7803014.85, 609587.02 7803018.5, 609578.13 7803029.94, 609548.14 7803065.07, 609534.18 7803084.13, 609522.12 7803107.62, 609509.41 7803134.93, 609496.71 7803159.69, 609461.26 7803229.7, 609499.2 7803255.37, 609519.02 7803275.31, 609333.46 7803587.55, 609505.33 7803581.62, 609424.46 7803714.38, 609428.01 7803741.75, 609326.5 7803785.35, 609165.34 7803852.66, 609172.88 7803928.31, 609218.85 7803971.83, 609304.2 7804060.9, 609209.15 7804127.77, 609139.99 7804174.22, 609082.79 7804213.57, 609072.4 7804220.25, 609062.62 7804205.67, 609010.2 7804130.73, 608970.04 7804070.48, 608963.05 7804054.99, 608957.84 7804047.2, 608954.45 7804038.89, 608949.99 7804027.01, 608948.51 7804014.14, 608947.02 7804003.25, 608871.63 7803980.15, 608924.66 7803828.43, 608936.45 7803787.76, 608948.22 7803748.34, 608976.75 7803671.28, 609044.66 7803473.36, 609073.18 7803394.65, 609092.0 7803346.76, 609139.74 7803209.16, 609215.41 7802987.59, 609292.83 7802765.55, 609365.98 7802558.04, 609384.01 7802504.74, 609426.2 7802384.17, 609382.53 7802379.17, 609327.39 7802372.97, 609286.73 7802377.1, 609246.75 7802399.16, 609218.54 7802417.8, 609121.66 7802481.39, 609103.1 7802493.57, 609069.26 7802438.1, 609022.14 7802391.12, 609041.69 7802376.76, 609085.11 7802336.78, 609122.55 7802301.17, 609138.71 7802287.24, 609134.7 7802283.13, 609112.8 7802260.66, 609073.04 7802216.7, 609009.67 7802147.04, 608982.95 7802117.71, 608956.36 7802089.13, 608750.56 7801865.22, 608724.89 7801837.38, 608718.75 7801830.54, 608628.44 7801731.81, 608446.81 7801851.17, 608420.24 7801808.08, 608386.01 7801760.38, 608368.69 7801619.0, 608395.84 7801615.44, 608389.97 7801569.79, 608434.66 7801498.69, 608449.20 7801480.06, 608438.89 7801470.3, 608430.71 7801337.09, 608433.36 7801301.54, 608413.36 7801281.52, 608416.92 7801233.52, 608420.75 7801184.06, 608423.14 7801144.62, 608416.03 7801128.61, 608395.58 7801116.17, 608362.69 7801096.61, 608344.61 7801086.69, 608323.23 7801062.69, 608296.9 7801034.38, 608295.7 7801021.83, 608322.12 7800992.15, 608348.98 7801005.95, 608399.06 7801026.34, 608413.01 7801031.71, 608444.14 7801041.73, 608472.48 7801051.05, 608621.95 7801102.61, 608733.63 7801141.27, 608756.38 7801148.21, 608768.51 7801152.21, 608801.55 7801163.11, 608885.99 7801192.28, 608963.40 7801218.39, 608999.06 7801231.52, 609117.18 7801270.77, 609169.10 7801288.79, 609216.87 7801304.32, 609267.65 7801320.39, 609355.54 7801350.0, 609430.95 7801376.43, 609457.46 7801387.1, 609479.35 7801397.77, 609493.66 7801405.93, 609510.49 7801416.59, 609531.22 7801434.05, 609556.6 7801457.96, 609570.7 7801472.02, 609575.26 7801478.38, 609585.14 7801491.75, 609628.74 7801547.56, 609653.62 7801579.04, 609689.51 7801628.04, 609781.34 7801745.84, 609845.79 7801828.9, 609857.03 7801843.48, 609870.56 7801861.37, 609900.24 7801899.43, 609910.14 7801916.17, 609919.27 7801931.4, 609935.44 7801961.51, 609947.42 7801996.03, 609954.66 7802017.71, 609962.08 7802040.88, 609966.59 7802056.61, 609969.58 7802070.15, 609973.22 7802084.46, 609984.97 7802120.37, 609991.79 7802143.86, 609995.52 7802155.36, 610005.38 7802179.21, 610010.98 7802191.71, 610015.26 7802200.91, 610020.48 7802210.9, 610039.78 7802246.93, 610052.10 7802267.55, 610064.94 7802288.59, 610082.4 7802316.4, 610089.67 7802328.39, 610114.11 7802369.43, 610132.55 7802393.51, 610139.41 7802403.4, 610152.74 7802424.34, 610174.04 7802451.35, 610188.05 7802465.68, 610222.37 7802492.84, 610233.79 7802501.58, 610248.83 7802510.6, 610276.24 7802521.18, 610291.07 7802526.13, 610303.26 7802528.73, 610311.84 7802531.71, 610330.18 7802534.11, 610342.95 7802534.9, 610364.49 7802538.1, 610379.54 7802538.54, 610390.81 7802538.89, 610411.55 7802540.49, 610429.11 7802542.08, 610450.64 7802542.88, 610468.88 7802542.96, 610476.16 7802543.11, 610482.05 7802543.85, 610487.35 7802544.43, 610497.55 7802544.62, 610516.52 7802546.92, 610532.81 7802548.46, 610544.77 7802549.25, 610553.55 7802550.85, 610565.52 7802553.24, 610582.02 7802555.58, 610610.19 7802561.22, 610634.93 7802569.2, 610667.53 7802577.4, 610674.81 7802579.58, 610699.68 7802586.66, 610715.01 7802591.51, 610728.11 7802596.4, 610745.96 7802600.7, 610776.11 7802609.93, 610781.74 7802611.59, 610782.55 7802620.85, 610785.61 7802626.65, 610789.53 7802637.1, 610797.14 7802655.09, 610821.52 7802721.86, 610797.01 7802765.37, 610818.05 7802784.16, 610842.73 7802800.8)))
540;CRAS;CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL PROVIDENCIA;MULTIPOLYGON (((613066.7 7804730.99, 613057.64 7804767.97, 613058.61 7804816.67, 613052.69 7804816.71, 613010.57 7804817.67, 612996.09 7804818.46, 612983.59 7804819.23, 612962.21 7804822.15, 612953.78 7804822.65, 612949.7 7804807.37, 612918.37 7804852.55, 612895.06 7804843.66, 612810.02 7804846.25, 612782.98 7804848.92, 612734.06 7804853.95, 612723.74 7804855.56, 612695.8 7804853.34, 612661.69 7804845.39, 612633.82 7804836.25, 612626.57 7804832.82, 612603.44 7804820.44, 612578.99 7804804.61, 612565.77 7804795.64, 612549.9 7804786.0, 612533.38 7804775.67, 612514.22 7804763.96, 612497.68 7804751.55, 612479.15 7804736.36, 612461.3 7804723.26, 612444.74 7804705.98, 612429.95 7804692.49, 612411.28 7804668.77, 612287.92 7804732.69, 612286.84 7804714.29, 612268.39 7804677.94, 612213.33 7804673.33, 612198.23 7804671.02, 612164.15 7804669.84, 612135.1 7804667.61, 612098.69 7804665.72, 612061.35 7804661.9, 612034.36 7804659.83, 612031.03 7804703.23, 612028.17 7804729.37, 612023.51 7804742.44, 611927.57 7804880.81, 611912.05 7804914.15, 611908.95 7804918.87, 611901.33 7804934.96, 611896.17 7804947.45, 611882.96 7804964.15, 611810.59 7805069.56, 611805.63 7805076.25, 611800.25 7805084.8, 611791.8 7805088.19, 611781.75 7805090.21, 611767.82 7805092.99, 611764.64 7805048.01, 611755.19 7804975.87, 611739.17 7804886.07, 611714.86 7804823.09, 611694.68 7804779.02, 611654.27 7804701.89, 611622.54 7804641.91, 611593.69 7804586.91, 611586.95 7804573.75, 611572.57 7804546.21, 611555.44 7804513.16, 611550.12 7804504.49, 611525.95 7804435.99, 611514.69 7804411.31, 611503.67 7804379.49, 611493.26 7804329.3, 611489.6 7804307.26, 611486.53 7804284.0, 611484.7 7804242.99, 611485.92 7804187.9, 611489.6 7804151.18, 611497.54 7804100.99, 611501.57 7804082.24, 611519.32 7804011.94, 611543.37 7803942.0, 611553.34 7803907.2, 611571.75 7803859.99, 611576.63 7803847.18, 611597.42 7803793.19, 611640.85 7803687.44, 611671.48 7803611.31, 611710.41 7803511.56, 611722.83 7803478.78, 611742.53 7803425.02, 611763.82 7803369.13, 611785.92 7803329.48, 611801.35 7803302.33, 611820.52 7803280.51, 611843.41 7803259.75, 611860.63 7803248.82, 611877.44 7803239.52, 611906.53 7803225.11, 611956.33 7803209.97, 612002.59 7803209.06, 612020.03 7803209.49, 612079.46 7803212.98, 612128.5 7803219.37, 612134.25 7803229.89, 612138.33 7803240.96, 612142.67 7803253.0, 612151.61 7803263.29, 612155.4 7803267.73, 612164.67 7803276.49, 612172.1 7803281.32, 612179.2 7803284.72, 612195.74 7803292.68, 612205.19 7803296.87, 612220.94 7803293.83, 612243.13 7803288.65, 612257.9 7803281.85, 612275.79 7803265.51, 612286.83 7803253.14, 612294.73 7803244.67, 612294.78 7803253.17, 612300.57 7803274.79, 612316.61 7803303.85, 612342.74 7803348.9, 612346.23 7803355.12, 612359.97 7803378.49, 612389.15 7803424.24, 612420.91 7803453.85, 612477.06 7803497.78, 612490.62 7803506.72, 612512.45 7803521.0, 612549.83 7803546.9, 612556.19 7803551.08, 612563.27 7803555.79, 612590.88 7803586.97, 612598.69 7803598.28, 612602.65 7803608.38, 612604.43 7803617.96, 612608.37 7803636.68, 612610.3 7803655.78, 612609.79 7803698.21, 612609.9 7803705.07, 612612.63 7803783.58, 612617.03 7803800.4, 612626.09 7803834.96, 612627.27 7803839.44, 612632.25 7803858.45, 612668.1 7803939.36, 612678.68 7803963.97, 612695.26 7804002.94, 612699.29 7804014.07, 612708.47 7804038.19, 612727.55 7804082.88, 612743.6 7804114.96, 612762.99 7804152.46, 612783.52 7804192.12, 612789.45 7804203.9, 612825.04 7804278.73, 612863.14 7804353.88, 612872.66 7804372.16, 612896.07 7804419.44, 612922.54 7804470.95, 612979.02 7804575.41, 613018.06 7804649.48, 613027.1 7804664.23, 613060.14 7804718.17, 613066.7 7804730.99)))
541;CRAS;CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL PETROPOLIS;MULTIPOLYGON (((603360.21 7787048.47, 603357.7 7787052.15, 603353.19 7787058.78, 603340.26 7787075.88, 603311.14 7787125.42, 603303.82 7787136.92, 603277.93 7787165.47, 603266.53 7787181.75, 603248.53 7787201.9, 603220.1 7787238.79, 603204.89 7787259.97, 603199.6 7787272.97, 603190.55 7787298.18, 603173.06 7787321.79, 603163.38 7787328.71, 603156.24 7787331.86, 603149.35 7787332.51, 603133.28 7787334.02, 603123.58 7787335.88, 603115.49 7787335.77, 603100.30 7787341.26, 603084.28 7787354.7, 603060.8 7787372.88, 603053.1 7787378.44, 603043.97 7787390.35, 603028.92 7787412.79, 603007.71 7787432.77, 602991.73 7787453.93, 602946.81 7787475.45, 602942.85 7787492.73, 602942.37 7787499.73, 602939.17 7787508.24, 602912.87 7787563.49, 602911.18 7787567.03, 602880.03 7787573.43, 602858.66 7787574.0, 602840.35 7787572.15, 602828.89 7787569.94, 602818.03 7787566.64, 602797.25 7787560.64, 602768.28 7787549.1, 602739.23 7787538.45, 602714.69 7787536.38, 602637.27 7787539.41, 602582.67 7787543.99, 602569.09 7787552.75, 602561.43 7787565.92, 602549.87 7787596.78, 602549.72 7787596.74, 602524.14 7787591.01, 602548.31 7787543.18, 602542.17 7787471.74, 602531.98 7787455.93, 602533.87 7787453.13, 602536.76 7787448.87, 602533.92 7787442.35, 602503.27 7787433.13, 602501.44 7787424.41, 602500.92 7787421.89, 602434.55 7787424.88, 602428.12 7787435.64, 602417.43 7787445.85, 602409.02 7787449.29, 602394.26 7787450.64, 602379.48 7787448.59, 602368.39 7787434.0, 602360.45 7787431.12, 602353.06 7787430.48, 602346.31 7787432.08, 602318.41 7787441.73, 602292.66 7787454.57, 602259.74 7787474.34, 602236.61 7787496.83, 602221.84 7787512.25, 602212.84 7787525.74, 602138.51 7787642.84, 602137.32 7787644.67, 602111.18 7787684.74, 602079.69 7787733.03, 602069.36 7787748.87, 602061.21 7787761.36, 601992.63 7787866.98, 601946.28 7787940.87, 601928.37 7787966.99, 601844.09 7788097.94, 601716.59 7788295.37, 601627.52 7788430.09, 601543.96 7788560.04, 601490.49 7788626.71, 601392.15 7788641.44, 601373.74 7788639.93, 601301.43 7788597.35, 601349.1 7788356.2, 601232.78 7788302.58, 601241.64 7788194.48, 601260.36 7788198.44, 601313.14 7788187.62, 601310.29 7788176.44, 601309.37 7788166.34, 601310.74 7788131.49, 601325.43 7787912.69, 601325.87 7787900.31, 601325.7 7787888.8, 601266.13 7787884.51, 601192.67 7787878.64, 601122.51 7787872.27, 601049.19 7787865.63, 601051.56 7787820.99, 601092.29 7787762.88, 601106.66 7787743.65, 601110.08 7787731.91, 601114.03 7787685.52, 601101.52 7787685.81, 601055.39 7787689.2, 600957.73 7787694.63, 600938.46 7787698.26, 600941.13 7787668.95, 600948.4 7787638.49, 600950.89 7787627.47, 600964.28 7787573.72, 600967.53 7787560.79, 600979.92 7787514.54, 600984.66 7787492.19, 601047.07 7787262.06, 601066.4 7787196.31, 601075.2 7787156.14, 601118.35 7787002.49, 601047.04 7786994.41, 600980.88 7786986.63, 600948.90 7786982.29, 600916.44 7786977.97, 600891.95 7786975.66, 600866.79 7786973.3, 600798.44 7786963.95, 600726.84 7786955.35, 600656.04 7786946.63, 600634.84 7786943.89, 600613.53 7786939.43, 600398.86 7786914.52, 600402.39 7786874.8, 600403.63 7786860.74, 600408.96 7786800.83, 600409.32 7786796.76, 600410.43 7786784.31, 600414.81 7786751.57, 600417.70 7786729.98, 600417.78 7786729.48, 600421.12 7786723.25, 600428.65 7786709.17, 600429.05 7786708.43, 600451.4 7786683.92, 600468.43 7786666.29, 600489.75 7786640.48, 600514.91 7786610.05, 600522.3 7786601.11, 600635.73 7786571.83, 600670.98 7786562.73, 600688.48 7786557.53, 600724.07 7786561.37, 600725.21 7786510.38, 600736.48 7786536.51, 600822.61 7786544.04, 600823.27 7786544.09, 600821.6 7786574.69, 600831.4 7786575.5, 601016.33 7786594.08, 601153.5 7786608.3, 601168.73 7786609.65, 601219.4 7786616.85, 601239.94 7786561.62, 601407.47 7786602.84, 601644.85 7786656.5, 601652.24 7786592.29, 601655.58 7786585.8, 601663.87 7786520.81, 601746.92 7786543.63, 601846.66 7786569.08, 601878.45 7786610.94, 601856.3 7786629.84, 601864.57 7786633.28, 601892.49 7786646.83, 601895.98 7786644.27, 602040.64 7786538.36, 602050.95 7786530.82, 602173.74 7786440.91, 602177.85 7786437.89, 602264.71 7786456.09, 602343.0 7786482.52, 602369.66 7786521.66, 602389.14 7786559.97, 602409.51 7786584.67, 602412.23 7786572.54, 602410.07 7786564.15, 602376.35 7786493.31, 602377.03 7786472.9, 602383.17 7786451.07, 602386.27 7786421.42, 602388.57 7786417.53, 602418.15 7786430.81, 602500.78 7786467.87, 602577.92 7786493.94, 602633.25 7786517.62, 602688.57 7786541.29, 602886.47 7786616.3, 602959.18 7786639.86, 603060.87 7786654.88, 603154.09 7786661.58, 603248.91 7786669.33, 603233.03 7786814.15, 603232.48 7786819.22, 603166.55 7786818.8, 603068.43 7786819.38, 603123.11 7786907.72, 603134.54 7786949.85, 603136.88 7786973.13, 603134.14 7787004.98, 603283.71 7787033.56, 603288.08 7787035.18, 603360.21 7787048.47)))
528;CRAS;CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL VILA BETANIA;MULTIPOLYGON (((606224.88 7793105.42, 606205.91 7793176.96, 606203.77 7793200.92, 606204.84 7793217.36, 606214.51 7793255.63, 606217.18 7793265.77, 606148.91 7793282.93, 606134.16 7793286.41, 606131.62 7793278.54, 606122.71 7793250.93, 606112.08 7793218.59, 606102.58 7793187.63, 606091.84 7793164.5, 606074.9 7793143.02, 606074.31 7793142.57, 606057.87 7793130.16, 606054.26 7793127.83, 606040.91 7793119.21, 606019.49 7793111.47, 605996.27 7793109.2, 605963.54 7793111.07, 605934.31 7793119.0, 605940.92 7793127.46, 605946.79 7793134.99, 605999.37 7793207.1, 605896.28 7793217.46, 605879.11 7793224.22, 605876.51 7793225.25, 605888.18 7793239.47, 605919.95 7793265.45, 605909.6 7793275.36, 605866.49 7793335.9, 605825.58 7793392.15, 605795.3 7793428.43, 605793.42 7793438.12, 605793.78 7793440.63, 605802.4 7793497.35, 605803.35 7793517.71, 605742.60 7793513.65, 605726.49 7793445.45, 605712.48 7793409.74, 605695.03 7793380.38, 605643.24 7793419.31, 605638.87 7793409.84, 605631.06 7793399.61, 605621.79 7793389.54, 605587.07 7793351.96, 605543.88 7793391.35, 605503.16 7793360.92, 605464.75 7793335.12, 605451.14 7793323.05, 605433.19 7793307.6, 605404.31 7793284.05, 605383.32 7793267.42, 605364.86 7793252.7, 605330.39 7793228.31, 605325.98 7793223.68, 605308.98 7793210.99, 605302.21 7793206.63, 605283.39 7793192.7, 605280.3 7793191.55, 605277.31 7793189.37, 605252.22 7793173.38, 605239.0 7793163.75, 605224.93 7793213.0, 605216.9 7793266.41, 605181.09 7793255.01, 605174.19 7793263.01, 605162.94 7793256.26, 605128.14 7793237.68, 605120.37 7793231.35, 605115.01 7793225.65, 605108.89 7793217.83, 605104.05 7793207.1, 605095.13 7793179.18, 605089.95 7793181.13, 605050.4 7793181.57, 605042.14 7793179.98, 605008.82 7793175.39, 604926.25 7793163.79, 604921.17 7793160.3, 604920.1 7793190.47, 604909.30 7793191.46, 604902.39 7793185.44, 604893.18 7793164.25, 604893.03 7793152.7, 604789.89 7793099.93, 604677.32 7793045.31, 604666.52 7793051.38, 604584.6 7793084.3, 604671.77 7793126.64, 604633.81 7793176.73, 604583.03 7793245.86, 604658.7 7793264.89, 604606.9 7793332.91, 604470.44 7793299.86, 604489.66 7793221.7, 604385.97 7793196.24, 604384.30 7793193.6, 604383.7 7793192.36, 604381.74 7793187.77, 604378.48 7793182.58, 604375.57 7793177.12, 604375.31 7793176.65, 604375.09 7793176.22, 604374.17 7793174.51, 604345.16 7793173.12, 604329.13 7793167.23, 604317.31 7793156.44, 604311.22 7793145.12, 604315.41 7793108.63, 604312.75 7793093.95, 604304.74 7793111.65, 604293.2 7793129.94, 604285.42 7793144.54, 604284.85 7793145.58, 604279.85 7793153.85, 604278.01 7793156.25, 604262.43 7793176.57, 604240.48 7793203.59, 604225.7 7793217.88, 604182.37 7793248.04, 604158.81 7793264.23, 604101.31 7793306.17, 604099.21 7793307.57, 604095.21 7793307.84, 604097.52 7793306.37, 604110.37 7793284.13, 604110.98 7793272.36, 604107.82 7793254.67, 604102.69 7793246.57, 604088.36 7793235.96, 604076.86 7793234.05, 604063.5 7793233.75, 604044.34 7793231.01, 604035.95 7793229.81, 604055.41 7793205.43, 604063.12 7793195.76, 604070.83 7793186.09, 604060.11 7793180.7, 604058.29 7793180.89, 604052.31 7793181.5, 604031.34 7793183.64, 604011.89 7793175.91, 604000.83 7793171.86, 603936.73 7793177.46, 603963.05 7793170.54, 603989.38 7793163.63, 603994.39 7793160.81, 604003.00 7793158.21, 604040.97 7793146.72, 604069.96 7793137.96, 604167.91 7793108.34, 604284.2 7793073.17, 604332.31 7793050.7, 604334.45 7793045.14, 604342.86 7793024.04, 604399.63 7792904.24, 604430.54 7792847.82, 604499.91 7792722.02, 604605.09 7792534.93, 604610.01 7792526.0, 604675.25 7792406.71, 604703.95 7792406.57, 604808.55 7792373.56, 604833.64 7792355.2, 604845.72 7792346.37, 604855.81 7792335.38, 604864.84 7792325.75, 604864.0 7792330.34, 604859.05 7792357.41, 604859.0 7792382.99, 604929.36 7792472.66, 604924.65 7792485.61, 605046.02 7792486.78, 605120.57 7792512.07, 605141.06 7792444.41, 605156.28 7792390.44, 605203.52 7792404.67, 605248.81 7792264.33, 605294.48 7792278.91, 605254.48 7792400.63, 605300.73 7792413.54, 605363.21 7792433.11, 605413.7 7792448.22, 605415.41 7792441.33, 605418.60 7792439.65, 605421.45 7792440.82, 605437.97 7792455.98, 605486.42 7792496.1, 605534.54 7792535.48, 605582.39 7792579.43, 605695.12 7792513.16, 605701.98 7792514.71, 605763.45 7792530.06, 605822.52 7792476.21, 605950.77 7792581.37, 605977.17 7792553.03, 605983.7 7792552.41, 606036.84 7792494.51, 606090.09 7792541.32, 606143.48 7792589.39, 606176.11 7792657.97, 606123.08 7792717.71, 606082.39 7792763.45, 606027.19 7792825.34, 606044.15 7792842.09, 606053.84 7792856.62, 606065.64 7792885.44, 606071.7 7792904.98, 606080.03 7792932.16, 606093.08 7792963.81, 606100.97 7793000.77, 606130.09 7793033.75, 606156.85 7793057.52, 606164.96 7793064.75, 606224.88 7793105.42)))
529;CRAS;CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL VILA ANTENA;MULTIPOLYGON (((609062.43 7794199.3, 609040.4 7794213.35, 609023.09 7794220.42, 609010.18 7794222.58, 609001.63 7794224.65, 608987.58 7794222.58, 608964.98 7794216.82, 608956.37 7794211.8, 608945.61 7794203.55, 608826.7 7794099.23, 608728.6 7794106.43, 608704.92 7794108.79, 608685.64 7794088.75, 608663.13 7794073.22, 608648.1 7794058.81, 608636.26 7794049.83, 608630.8 7794047.2, 608626.6 7794044.95, 608593.34 7794040.92, 608519.38 7794032.99, 608503.10 7794023.74, 608497.22 7794031.9, 608487.13 7794027.13, 608475.52 7794023.85, 608473.2 7794025.83, 608440.07 7794003.47, 608421.21 7794002.66, 608404.31 7794000.75, 608400.1 7793997.71, 608396.09 7793994.62, 608392.14 7793991.55, 608389.27 7793986.96, 608387.12 7793979.76, 608376.94 7793970.39, 608370.51 7793970.51, 608362.42 7793970.61, 608352.27 7793970.14, 608338.93 7793967.88, 608328.62 7793965.4, 608323.39 7793961.98, 608320.75 7793959.35, 608313.62 7793949.75, 608308.72 7793948.5, 608294.78 7793953.57, 608267.66 7793976.74, 608203.21 7794017.04, 608200.96 7794021.26, 608179.36 7794035.6, 608158.3 7794049.38, 608142.93 7794061.76, 608139.42 7794067.43, 608138.15 7794072.55, 608115.7 7794054.1, 608109.13 7794048.71, 608086.84 7794023.65, 608081.52 7794020.01, 608071.95 7794059.6, 608005.74 7794023.55, 607922.4 7793977.57, 607844.45 7793936.51, 607844.37 7793948.83, 607843.2 7794124.97, 607843.2 7794185.14, 607841.06 7794230.87, 607833.75 7794278.1, 607832.67 7794277.76, 607787.12 7794263.17, 607787.63 7794261.34, 607807.04 7794192.25, 607787.43 7794183.48, 607787.35 7794181.98, 607786.18 7794161.61, 607774.7 7794093.88, 607767.94 7794091.69, 607751.37 7794167.75, 607771.1 7794174.87, 607773.51 7794178.98, 607751.14 7794250.9, 607750.43 7794253.21, 607735.78 7794249.2, 607719.31 7794243.23, 607704.97 7794237.02, 607683.11 7794227.73, 607667.97 7794253.14, 607650.68 7794282.91, 607601.57 7794372.68, 607596.95 7794381.08, 607523.06 7794342.81, 607479.89 7794318.85, 607467.21 7794269.04, 607530.77 7794153.02, 607542.32 7794134.55, 607613.15 7794003.3, 607694.43 7793851.2, 607748.48 7793754.3, 607673.73 7793713.13, 607715.69 7793639.33, 607730.96 7793606.89, 607771.25 7793509.24, 607770.2 7793506.93, 607826.96 7793363.82, 607917.71 7793354.73, 607919.54 7793351.45, 607983.99 7793340.48, 607999.48 7793345.46, 608056.55 7793196.16, 608099.53 7793212.5, 608100.62 7793212.92, 608128.47 7793122.5, 608131.43 7793112.89, 608165.92 7793016.44, 608225.49 7793052.33, 608248.01 7793067.43, 608249.55 7793064.02, 608251.27 7793060.21, 608269.56 7793036.28, 608278.91 7793005.8, 608308.04 7793020.19, 608355.81 7793064.58, 608361.75 7793070.61, 608373.29 7793083.45, 608374.14 7793084.4, 608398.1 7793094.99, 608399.45 7793089.65, 608408.02 7793044.14, 608428.61 7793048.84, 608459.88 7793048.45, 608495.9 7793035.52, 608509.9 7793026.9, 608555.53 7793000.52, 608568.13 7792987.99, 608586.69 7792973.97, 608604.43 7792982.13, 608605.65 7792982.69, 608610.49 7792984.92, 608624.46 7792985.5, 608635.52 7792988.61, 608657.44 7792992.49, 608682.0 7792994.96, 608729.2 7793013.73, 608733.46 7792992.48, 608743.36 7792973.56, 608755.05 7792962.79, 608766.59 7792957.74, 608798.36 7792949.31, 608805.49 7792946.25, 608807.63 7792949.34, 608834.07 7792980.93, 608880.40 7793000.64, 608848.93 7793056.59, 608848.18 7793059.62, 608851.04 7793068.59, 608852.49 7793073.12, 608876.64 7793081.15, 608878.76 7793081.86, 608892.34 7793088.34, 608971.26 7793126.03, 608977.17 7793128.85, 608958.73 7793158.16, 608930.89 7793199.11, 608919.9 7793218.33, 608909.01 7793236.44, 608903.31 7793245.78, 608890.46 7793266.55, 608877.52 7793287.88, 608871.67 7793297.65, 608863.57 7793312.27, 608856.45 7793325.49, 608850.29 7793335.09, 608843.39 7793349.22, 608838.99 7793355.48, 608824.49 7793384.17, 608813.37 7793406.7, 608813.05 7793407.36, 608810.26 7793413.02, 608806.92 7793419.71, 608797.52 7793437.28, 608792.06 7793447.37, 608788.67 7793453.49, 608781.73 7793464.59, 608776.52 7793473.89, 608773.55 7793479.51, 608770.56 7793485.13, 608761.89 7793503.62, 608749.8 7793529.75, 608741.6 7793545.58, 608736.09 7793557.78, 608733.33 7793564.86, 608728.94 7793577.29, 608723.98 7793590.57, 608713.99 7793617.33, 608701.83 7793649.87, 608696.56 7793666.91, 608695.3 7793675.58, 608694.25 7793682.85, 608692.83 7793689.61, 608691.43 7793698.43, 608690.31 7793716.93, 608690.17 7793726.41, 608691.22 7793736.26, 608692.98 7793752.8, 608694.78 7793770.51, 608699.89 7793780.33, 608700.51 7793790.1, 608701.02 7793797.99, 608703.79 7793813.77, 608729.23 7793907.44, 608734.29 7793917.98, 608753.89 7793947.42, 608763.4 7793959.17, 608813.65 7794007.9, 608829.87 7794023.47, 608838.95 7794031.96, 608894.45 7794083.48, 608929.31 7794114.35, 608941.22 7794124.19, 608949.98 7794130.71, 608978.7 7794147.9, 608993.92 7794156.79, 609002.31 7794161.8, 609020.19 7794172.9, 609045.02 7794188.43, 609057.11 7794196.14, 609062.43 7794199.3)))
